2026-03-15 14:23:49 - __main__ - INFO -  Starting with completely fresh training state - all old files cleared
2026-03-15 14:23:49 - __main__ - INFO - PuneSUMOEnv initialized: 9 intersections, scenario=morning_peak, port=8815
2026-03-15 14:23:49 - __main__ - INFO - \u2713 Using GPU: NVIDIA GeForce RTX 4060 Ti
2026-03-15 14:23:49 - __main__ - INFO -   - GPU Memory: 8.59 GB
2026-03-15 14:23:49 - __main__ - INFO -   - CUDA version: 12.1
2026-03-15 14:23:49 - __main__ - INFO -   - cuDNN benchmark: enabled
2026-03-15 14:23:49 - __main__ - INFO -   - TF32 matmul: enabled (Ampere optimization)
2026-03-15 14:23:49 - __main__ - INFO - Using TraCI (consider installing libsumo for 3-6x speedup)
2026-03-15 14:23:50 - __main__ - INFO - Using DQN architecture with 24 observation dim - FRESH INITIALIZATION
2026-03-15 14:23:50 - __main__ - INFO - Target network initialized with fresh model weights
2026-03-15 14:23:50 - __main__ - INFO - Initialized Prioritized Experience Replay buffer with capacity 100000
2026-03-15 14:23:50 - __main__ - INFO - Initialized fresh optimizer with learning rate 0.0001
2026-03-15 14:23:50 - __main__ - INFO - Starting DQN Shared-Policy Multi-Agent RL Training:
2026-03-15 14:23:50 - __main__ - INFO - - 9 intersections (shared policy, not independent agents)
2026-03-15 14:23:50 - __main__ - INFO - - 100 episodes
2026-03-15 14:23:50 - __main__ - INFO - - 600 steps per episode (~1200s)
2026-03-15 14:23:50 - __main__ - INFO - - Learning rate: 0.0001
2026-03-15 14:23:50 - __main__ - INFO - - Model: DQN
2026-03-15 14:23:50 - __main__ - INFO - GUARANTEED FRESH START: All old files cleared, models initialized fresh, no old data loaded
2026-03-15 14:23:50 - __main__ - INFO - - Epsilon decay: Step-based linear decay
2026-03-15 14:23:50 - __main__ - INFO -   * Start: 1.0 (full exploration)
2026-03-15 14:23:50 - __main__ - INFO -   * End: 0.1 (continuous exploration)
2026-03-15 14:23:50 - __main__ - INFO -   * Decay steps: 51000 of 60000 total
2026-03-15 14:23:50 - __main__ - INFO -   * Model complexity multiplier: DQN
DQN Multi-Agent Episodes:   0%|          | 0/100 [00:00<?, ?it/s]2026-03-15 14:24:04 - __main__ - INFO - Ep  1/100: eps=0.989 | Queue=35.33 | Throughput=270 | TravelTime=203.3s | Loss=0.0453 | Updates=489
DQN Multi-Agent Episodes:   1%|1         | 1/100 [00:14<23:14, 14.09s/it]2026-03-15 14:24:18 - __main__ - INFO - Ep  2/100: eps=0.979 | Queue=35.89 | Throughput=275 | TravelTime=203.5s | Loss=0.0195 | Updates=600
DQN Multi-Agent Episodes:   2%|2         | 2/100 [00:28<23:39, 14.48s/it]2026-03-15 14:24:35 - __main__ - INFO - Ep  3/100: eps=0.968 | Queue=42.44 | Throughput=312 | TravelTime=191.9s | Loss=0.0262 | Updates=600
DQN Multi-Agent Episodes:   3%|3         | 3/100 [00:45<24:53, 15.40s/it]2026-03-15 14:24:50 - __main__ - INFO - Ep  4/100: eps=0.958 | Queue=38.00 | Throughput=274 | TravelTime=199.1s | Loss=0.0293 | Updates=600
DQN Multi-Agent Episodes:   4%|4         | 4/100 [01:00<24:46, 15.48s/it]2026-03-15 14:25:06 - __main__ - INFO - Ep  5/100: eps=0.947 | Queue=35.22 | Throughput=271 | TravelTime=192.2s | Loss=0.0295 | Updates=600
DQN Multi-Agent Episodes:   5%|5         | 5/100 [01:16<24:16, 15.33s/it]2026-03-15 14:25:20 - __main__ - INFO - Ep  6/100: eps=0.936 | Queue=32.89 | Throughput=271 | TravelTime=193.1s | Loss=0.0301 | Updates=600
DQN Multi-Agent Episodes:   6%|6         | 6/100 [01:30<23:37, 15.08s/it]2026-03-15 14:25:36 - __main__ - INFO - Ep  7/100: eps=0.926 | Queue=37.22 | Throughput=259 | TravelTime=197.6s | Loss=0.0307 | Updates=600
DQN Multi-Agent Episodes:   7%|7         | 7/100 [01:46<23:48, 15.36s/it]2026-03-15 14:25:52 - __main__ - INFO - Ep  8/100: eps=0.915 | Queue=38.56 | Throughput=262 | TravelTime=201.0s | Loss=0.0317 | Updates=600
DQN Multi-Agent Episodes:   8%|8         | 8/100 [02:02<23:47, 15.52s/it]2026-03-15 14:26:08 - __main__ - INFO - Ep  9/100: eps=0.905 | Queue=38.44 | Throughput=278 | TravelTime=190.9s | Loss=0.0327 | Updates=600
DQN Multi-Agent Episodes:   9%|9         | 9/100 [02:18<23:58, 15.81s/it]2026-03-15 14:26:24 - __main__ - INFO - Ep 10/100: eps=0.894 | Queue=34.89 | Throughput=256 | TravelTime=188.8s | Loss=0.0329 | Updates=600
DQN Multi-Agent Episodes:  10%|#         | 10/100 [02:34<23:26, 15.63s/it]2026-03-15 14:26:51 - __main__ - INFO - Ep 11/100: eps=0.884 | Queue=36.22 | Throughput=259 | TravelTime=198.5s | Loss=0.0334 | Updates=600
